"Accident_ID","النوع","التاريخ","السرعة","ع.اصابات بسيطة","ع.اصابات بليغة","ع.اصابات الوفاه","ع.اصابات متوسطة","مسارب الطريق","سطح الطريق","جنسية المركبة","فئه الرخصه","نوع الطريق","الاضائة","الطقس","خصائص طريق","خطأ السائق","محافظه","فئة المركبة","تاريخ الحادث","عدد المركبات","عمرالسائق","جنس السائق"
"2083475","صدم","8/13/2019 3:36:00 PM","40","0","0","0","0","اتجاهين غير مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","نهار","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","8/13/2019 3:36:00 PM","2","36","ذكر"
"2083654","صدم","8/13/2019 10:27:00 PM","60","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","ليل وطريق بإضاءة كافية","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","نقل مشترك","8/13/2019 10:27:00 PM","3","24","ذكر"
"2083654","صدم","8/13/2019 10:27:00 PM","60","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","ليل وطريق بإضاءة كافية","صافي","مستقيم مستوي","عدم ترك السائق مسافة التتابع الامن","محافظة العاصمة عمان","سيارة ركوب صغيرة","8/13/2019 10:27:00 PM","3","","ذكر"
"2083654","صدم","8/13/2019 10:27:00 PM","60","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","ليل وطريق بإضاءة كافية","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","8/13/2019 10:27:00 PM","3","49","ذكر"
"2084021","صدم","10/9/2019 8:00","10","0","0","0","0","داخل كراج","جاف","الأردن","فئة ثالثة","إسمنتي","نهار","صافي","مستقيم مستوي","قيادة المركبة دون اخذ احتياطات السلامة المرورية اللازمة","محافظة العاصمة عمان","سيارة ركوب صغيرة","10/9/2019 8:00","1","119","انثى"
"2086195","صدم","8/18/2019 12:00:00 AM","50","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","ليل وطريق بإضاءة كافية","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","8/18/2019 12:00:00 AM","3","36","ذكر"
"2086195","صدم","8/18/2019 12:00:00 AM","50","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","ليل وطريق بإضاءة كافية","صافي","مستقيم مستوي","عدم ترك السائق مسافة التتابع الامن","محافظة العاصمة عمان","سيارة ركوب صغيرة","8/18/2019 12:00:00 AM","3","","ذكر"
"2086195","صدم","8/18/2019 12:00:00 AM","50","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة اتوماتيك","إسفلتي","ليل وطريق بإضاءة كافية","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","8/18/2019 12:00:00 AM","3","","ذكر"
"2086402","صدم","8/18/2019 2:34:00 PM","50","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","نهار","صافي","مستقيم مستوي","مخالفات قواعد واولويات المرور","محافظة العاصمة عمان","سيارة ركوب صغيرة","8/18/2019 2:34:00 PM","2","51","ذكر"
"2086402","صدم","8/18/2019 2:34:00 PM","50","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","نهار","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","8/18/2019 2:34:00 PM","2","51","انثى"
"2086640","صدم","8/18/2019 11:44:00 PM","40","0","0","0","0","اتجاهين غير مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة اتوماتيك","إسفلتي","ليل وطريق بإضاءة كافية","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","8/18/2019 11:44:00 PM","2","","انثى"
"2086640","صدم","8/18/2019 11:44:00 PM","40","0","0","0","0","اتجاهين غير مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","ليل وطريق بإضاءة كافية","صافي","مستقيم مستوي","عدم ترك السائق مسافة التتابع الامن","محافظة العاصمة عمان","سيارة ركوب صغيرة","8/18/2019 11:44:00 PM","2","23","ذكر"
"2088941","صدم","8/24/2019 3:32:00 PM","50","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة اتوماتيك","إسفلتي","نهار","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","8/24/2019 3:32:00 PM","2","","انثى"
"2088941","صدم","8/24/2019 3:32:00 PM","50","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","نهار","صافي","مستقيم مستوي","تغير سائق المركبة المسرب بشكل مفاجئ","محافظة العاصمة عمان","سيارة ركوب صغيرة","8/24/2019 3:32:00 PM","2","55","ذكر"
"2089202","صدم","8/27/2019 7:06:00 AM","30","0","0","0","0","اتجاهين غير مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة اتوماتيك","إسفلتي","نهار","صافي","مستقيم مستوي","تغير سائق المركبة المسرب بشكل مفاجئ","محافظة العاصمة عمان","سيارة ركوب صغيرة","8/27/2019 7:06:00 AM","2","26","انثى"
"2089202","صدم","8/27/2019 7:06:00 AM","30","0","0","0","0","اتجاهين غير مفصول بجزيرة وسطية","جاف","الأردن","0","إسفلتي","نهار","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","8/27/2019 7:06:00 AM","2","",""
"2089273","صدم","8/25/2019 8:16:00 AM","40","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","نهار","صافي","مستقيم مستوي","عدم التقيد بشاخصة قف","محافظة العاصمة عمان","سيارة ركوب صغيرة","8/25/2019 8:16:00 AM","2","25","ذكر"
"2089273","صدم","8/25/2019 8:16:00 AM","40","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة اتوماتيك","إسفلتي","نهار","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","8/25/2019 8:16:00 AM","2","24","انثى"
"2089385","صدم","8/25/2019 12:15:00 PM","50","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","نهار","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","8/25/2019 12:15:00 PM","4","40","ذكر"
"2089385","صدم","8/25/2019 12:15:00 PM","50","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","نهار","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","8/25/2019 12:15:00 PM","4","32","انثى"
"2089385","صدم","8/25/2019 12:15:00 PM","50","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة سادسة (أ+ب)","إسفلتي","نهار","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","8/25/2019 12:15:00 PM","4","51","ذكر"
"2089385","صدم","8/25/2019 12:15:00 PM","50","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة رابعة","إسفلتي","نهار","صافي","مستقيم مستوي","عدم ترك السائق مسافة التتابع الأمن","محافظة العاصمة عمان","سيارة ركوب صغيرة","8/25/2019 12:15:00 PM","4","52","ذكر"
"2089486","صدم","8/25/2019 3:01:00 PM","60","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","نهار","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","8/25/2019 3:01:00 PM","2","30","ذكر"
"2089486","صدم","8/25/2019 3:01:00 PM","60","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","نهار","صافي","مستقيم مستوي","عدم ترك السائق مسافة التتابع الامن","محافظة العاصمة عمان","سيارة ركوب صغيرة","8/25/2019 3:01:00 PM","2","",""
"2089651","صدم","8/25/2019 7:41:00 PM","40","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","السعوديه","غير معرف /سائق مجهول","إسفلتي","نهار","صافي","مستقيم مستوي","عدم التقيد بالشواخص الالزاميه","محافظة العاصمة عمان","سيارة ركوب صغيرة","8/25/2019 7:41:00 PM","2","119","ذكر"
"2089651","صدم","8/25/2019 7:41:00 PM","40","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة سادسة (أ+ب)","إسفلتي","نهار","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","8/25/2019 7:41:00 PM","2","63","ذكر"
"2090196","صدم","8/26/2019 9:27:00 PM","40","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة رابعة","إسفلتي","ليل واضاءة غير كافية","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","8/26/2019 9:27:00 PM","2","","ذكر"
"2090196","صدم","8/26/2019 9:27:00 PM","40","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","ليل واضاءة غير كافية","صافي","مستقيم مستوي","مخالفات قواعد واولويات المرور","محافظة العاصمة عمان","سيارة ركوب صغيرة","8/26/2019 9:27:00 PM","2","41","انثى"
"2090602","صدم","8/27/2019 12:42:00 PM","30","0","0","0","0","اتجاهين غير مفصول بجزيرة وسطية","جاف","الأردن","فئة رابعة","إسفلتي","نهار","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","ركوب متوسطة","8/27/2019 12:42:00 PM","2","47","ذكر"
"2090602","صدم","8/27/2019 12:42:00 PM","30","0","0","0","0","اتجاهين غير مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","نهار","صافي","مستقيم مستوي","الرجوع بالمركبة الى الخلف المؤدي الى وقوع حادث","محافظة العاصمة عمان","سيارة ركوب صغيرة","8/27/2019 12:42:00 PM","2","74","ذكر"
"2090949","صدم","8/28/2019 1:05:00 PM","40","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة خامسة","إسفلتي","نهار","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","8/28/2019 1:05:00 PM","3","27","ذكر"
"2090949","صدم","8/28/2019 1:05:00 PM","40","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","نهار","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","8/28/2019 1:05:00 PM","3","","انثى"
"2090949","صدم","8/28/2019 1:05:00 PM","40","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة رابعة","إسفلتي","نهار","صافي","مستقيم مستوي","عدم ترك السائق مسافة التتابع الامن","محافظة العاصمة عمان","سيارة ركوب صغيرة","8/28/2019 1:05:00 PM","3","44","ذكر"
"2091393","صدم","8/29/2019 11:43:00 AM","60","0","0","0","0","اتجاهين غير مفصول بجزيرة وسطية","جاف","الأردن","0","إسفلتي","نهار","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","8/29/2019 11:43:00 AM","2","",""
"2091393","صدم","8/29/2019 11:43:00 AM","60","0","0","0","0","اتجاهين غير مفصول بجزيرة وسطية","جاف","الأردن","غير معرف /سائق مجهول","إسفلتي","نهار","صافي","مستقيم مستوي","قيادة المركبة دون اخذ احتياطات السلامة المرورية اللازمة","محافظة العاصمة عمان","سيارة ركوب صغيرة","8/29/2019 11:43:00 AM","2","119",""
"2091396","صدم","8/29/2019 11:45:00 AM","20","0","0","0","0","داخل كراج","جاف","الأردن","فئة ثالثة","إسفلتي","نهار","صافي","مستقيم مستوي","قيادة المركبة دون اخذ احتياطات السلامة المرورية اللازمة","محافظة العاصمة عمان","سيارة ركوب صغيرة","8/29/2019 11:45:00 AM","1","39","ذكر"
"2092704","صدم","1/9/2019 12:47","50","1","0","0","0","اتجاهين غير مفصول بجزيرة وسطية","جاف","الأردن","غير معرف /سائق مجهول","إسفلتي","نهار","صافي","مستقيم مرتقي","مخالفة قواعد وأولويات المرور","محافظة العاصمة عمان","سيارة ركوب صغيرة","1/9/2019 12:47","2","119",""
"2092704","صدم","1/9/2019 12:47","50","1","0","0","0","اتجاهين غير مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","نهار","صافي","مستقيم مرتقي","لا يوجد","محافظة العاصمة عمان","نقل مشترك","1/9/2019 12:47","2","38","ذكر"
"2093041","صدم","2/9/2019 8:18","40","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","نهار","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","2/9/2019 8:18","2","62","ذكر"
"2093041","صدم","2/9/2019 8:18","40","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة سادسة (أ+ب)","إسفلتي","نهار","صافي","مستقيم مستوي","مخالفات قواعد واولويات المرور","محافظة العاصمة عمان","حافلة","2/9/2019 8:18","2","63","ذكر"
"2093443","صدم","2/9/2019 20:55","40","1","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة اتوماتيك","إسفلتي","ليل واضاءة غير كافية","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","2/9/2019 20:55","3","26","انثى"
"2093443","صدم","2/9/2019 20:55","40","1","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة رابعة","إسفلتي","ليل واضاءة غير كافية","صافي","مستقيم مستوي","عدم ترك السائق مسافة التتابع الامن","محافظة العاصمة عمان","سيارة ركوب صغيرة","2/9/2019 20:55","3","27","ذكر"
"2093443","صدم","2/9/2019 20:55","40","1","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة رابعة","إسفلتي","ليل واضاءة غير كافية","صافي","مستقيم مستوي","عدم ترك السائق مسافة التتابع الامن","محافظة العاصمة عمان","نقل مشترك","2/9/2019 20:55","3","38","ذكر"
"2094132","صدم","4/9/2019 15:51","60","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","نهار","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","4/9/2019 15:51","2","54","انثى"
"2094132","صدم","4/9/2019 15:51","60","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة رابعة","إسفلتي","نهار","صافي","مستقيم مستوي","اتخاذ السائق لمسرب خاطئ","محافظة العاصمة عمان","سيارة ركوب صغيرة","4/9/2019 15:51","2","45","ذكر"
"2095005","صدم","6/9/2019 14:13","40","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة رابعة","إسفلتي","نهار","صافي","مستقيم مستوي","اتخاذ مسرب خاطئ","محافظة العاصمة عمان","سيارة ركوب صغيرة","6/9/2019 14:13","2","42","ذكر"
"2095005","صدم","6/9/2019 14:13","40","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة اتوماتيك","إسفلتي","نهار","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","6/9/2019 14:13","2","27","انثى"
"2095746","صدم","8/9/2019 12:09","40","0","0","0","0","اتجاه واحد","جاف","الأردن","فئة ثالثة اتوماتيك","إسفلتي","نهار","صافي","مستقيم مستوي","اتخاذ السائق لمسرب خاطئ","محافظة العاصمة عمان","سيارة ركوب صغيرة","8/9/2019 12:09","2","34","انثى"
"2095746","صدم","8/9/2019 12:09","40","0","0","0","0","اتجاه واحد","جاف","الأردن","فئة ثالثة اتوماتيك","إسفلتي","نهار","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","8/9/2019 12:09","2","","انثى"
"2096872","صدم","11/9/2019 0:12","40","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","نهار","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","نقل مشترك","11/9/2019 0:12","2","41","ذكر"
"2096872","صدم","11/9/2019 0:12","40","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","نهار","صافي","مستقيم مستوي","عدم ترك السائق مسافة التتابع الامن","محافظة العاصمة عمان","سيارة ركوب صغيرة","11/9/2019 0:12","2","33","ذكر"
"2097232","صدم","11/9/2019 19:15","50","0","0","0","0","اتجاه واحد","جاف","الأردن","فئة ثالثة","إسفلتي","ليل وطريق بإضاءة كافية","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","11/9/2019 19:15","2","29","ذكر"
"2097232","صدم","11/9/2019 19:15","50","0","0","0","0","اتجاه واحد","جاف","الأردن","فئة ثالثة اتوماتيك","إسفلتي","ليل وطريق بإضاءة كافية","صافي","مستقيم مستوي","عدم ترك السائق مسافة التتابع الأمن","محافظة العاصمة عمان","سيارة ركوب صغيرة","11/9/2019 19:15","2","26","ذكر"
"2097660","صدم","12/9/2019 18:13","60","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","نهار","صافي","مستقيم مستوي","عدم ترك السائق مسافة التتابع الامن","محافظة العاصمة عمان","سيارة ركوب صغيرة","12/9/2019 18:13","2","28","ذكر"
"2097660","صدم","12/9/2019 18:13","60","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","نهار","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","12/9/2019 18:13","2","39","ذكر"
"2098409","صدم","9/15/2019 7:00:00 AM","40","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","نهار","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","9/15/2019 7:00:00 AM","2","45","انثى"
"2098409","صدم","9/15/2019 7:00:00 AM","40","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","نهار","صافي","مستقيم مستوي","عدم ترك السائق مسافة التتابع الأمن","محافظة العاصمة عمان","سيارة ركوب صغيرة","9/15/2019 7:00:00 AM","2","74","ذكر"
"2099295","صدم","9/17/2019 7:10:00 AM","60","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة رابعة","إسفلتي","نهار","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","9/17/2019 7:10:00 AM","2","31","ذكر"
"2099295","صدم","9/17/2019 7:10:00 AM","60","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","نهار","صافي","مستقيم مستوي","تغير مسرب بشكل مفاجئ","محافظة العاصمة عمان","سيارة ركوب صغيرة","9/17/2019 7:10:00 AM","2","33","ذكر"
"2099405","صدم","9/17/2019 11:23:00 AM","40","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة رابعة","إسفلتي","نهار","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","9/17/2019 11:23:00 AM","2","25","ذكر"
"2099405","صدم","9/17/2019 11:23:00 AM","40","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","نهار","صافي","مستقيم مستوي","اتخاذ مسرب خاطئ","محافظة العاصمة عمان","سيارة ركوب صغيرة","9/17/2019 11:23:00 AM","2","43","ذكر"
"2100193","صدم","9/18/2019 9:23:00 PM","60","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة رابعة","إسفلتي","ليل وطريق بإضاءة كافية","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","9/18/2019 9:23:00 PM","3","32","ذكر"
"2100193","صدم","9/18/2019 9:23:00 PM","60","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","ليل وطريق بإضاءة كافية","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","9/18/2019 9:23:00 PM","3","","ذكر"
"2100193","صدم","9/18/2019 9:23:00 PM","60","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","ليل وطريق بإضاءة كافية","صافي","مستقيم مستوي","تغير سائق المركبة المسرب بشكل مفاجئ","محافظة العاصمة عمان","نقل مشترك","9/18/2019 9:23:00 PM","3","34","ذكر"
"2101641","صدم","9/22/2019 3:07:00 PM","40","0","0","0","0","اتجاه واحد","جاف","الأردن","فئة ثالثة اتوماتيك","إسفلتي","نهار","صافي","مستقيم مستوي","عدم تقيد السائق بالشواخص الالزامية","محافظة العاصمة عمان","سيارة ركوب صغيرة","9/22/2019 3:07:00 PM","2","27","انثى"
"2101641","صدم","9/22/2019 3:07:00 PM","40","0","0","0","0","اتجاه واحد","جاف","الأردن","فئة ثالثة","إسفلتي","نهار","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","9/22/2019 3:07:00 PM","2","29","ذكر"
"2101847","صدم","9/22/2019 10:12:00 PM","40","0","0","0","0","اتجاه واحد","جاف","الأردن","فئة ثالثة","إسفلتي","ليل وطريق بإضاءة كافية","صافي","مستقيم مستوي","عدم تقيد السائق بالشواخص الالزامية","محافظة العاصمة عمان","سيارة ركوب صغيرة","9/22/2019 10:12:00 PM","2","",""
"2101847","صدم","9/22/2019 10:12:00 PM","40","0","0","0","0","اتجاه واحد","جاف","الأردن","فئة ثالثة اتوماتيك","إسفلتي","ليل وطريق بإضاءة كافية","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","9/22/2019 10:12:00 PM","2","31","انثى"
"2102852","دهس","9/25/2019 7:23:00 AM","40","0","0","0","1","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة رابعة","إسفلتي","نهار","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","9/25/2019 7:23:00 AM","3","53","ذكر"
"2102852","دهس","9/25/2019 7:23:00 AM","40","0","0","0","1","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","0","إسفلتي","نهار","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","9/25/2019 7:23:00 AM","3","",""
"2102852","دهس","9/25/2019 7:23:00 AM","40","0","0","0","1","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","0","إسفلتي","نهار","صافي","مستقيم مستوي","تغير سائق المركبة المسرب بشكل مفاجئ","محافظة العاصمة عمان","سيارة ركوب صغيرة","9/25/2019 7:23:00 AM","3","27","ذكر"
"2103257","صدم","9/26/2019 9:03:00 AM","50","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","نهار","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","9/26/2019 9:03:00 AM","3","30","ذكر"
"2103257","صدم","9/26/2019 9:03:00 AM","50","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","نهار","صافي","مستقيم مستوي","عدم ترك السائق مسافة التتابع الامن","محافظة العاصمة عمان","سيارة ركوب صغيرة","9/26/2019 9:03:00 AM","3","34","ذكر"
"2104360","صدم","9/28/2019 2:32:00 PM","30","0","0","0","0","اتجاهين غير مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة اتوماتيك","إسفلتي","نهار","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","9/28/2019 2:32:00 PM","2","","ذكر"
"2104360","صدم","9/28/2019 2:32:00 PM","30","0","0","0","0","اتجاهين غير مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","نهار","صافي","مستقيم مستوي","الرجوع بالمركبة الى الخلف المؤدي الى وقوع حادث","محافظة العاصمة عمان","سيارة ركوب صغيرة","9/28/2019 2:32:00 PM","2","38","ذكر"
"2104370","صدم","9/28/2019 3:26:00 PM","30","0","0","0","0","اتجاهين غير مفصول بجزيرة وسطية","جاف","الأردن","فئة رابعة","إسفلتي","نهار","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","شحن","9/28/2019 3:26:00 PM","2","32","ذكر"
"2104370","صدم","9/28/2019 3:26:00 PM","30","0","0","0","0","اتجاهين غير مفصول بجزيرة وسطية","جاف","الأردن","فئة رابعة","إسفلتي","نهار","صافي","مستقيم مستوي","قيادة المركبة دون اخذ احتياطات السلامة المرورية اللازمة","محافظة العاصمة عمان","شحن","9/28/2019 3:26:00 PM","2","27","ذكر"
"2104371","صدم","9/28/2019 3:46:00 PM","50","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","نهار","صافي","مستقيم مستوي","عدم ترك السائق مسافة التتابع الامن","محافظة العاصمة عمان","سيارة ركوب صغيرة","9/28/2019 3:46:00 PM","5","","ذكر"
"2104371","صدم","9/28/2019 3:46:00 PM","50","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","نهار","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","9/28/2019 3:46:00 PM","5","40","ذكر"
"2104371","صدم","9/28/2019 3:46:00 PM","50","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","غير معرف /سائق مجهول","إسفلتي","نهار","صافي","مستقيم مستوي","عدم ترك السائق مسافة التتابع الامن","محافظة العاصمة عمان","سيارة ركوب صغيرة","9/28/2019 3:46:00 PM","5","119","انثى"
"2104371","صدم","9/28/2019 3:46:00 PM","50","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة رابعة","إسفلتي","نهار","صافي","مستقيم مستوي","عدم ترك السائق مسافة التتابع الامن","محافظة العاصمة عمان","سيارة ركوب صغيرة","9/28/2019 3:46:00 PM","5","61","ذكر"
"2104371","صدم","9/28/2019 3:46:00 PM","50","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","نهار","صافي","مستقيم مستوي","عدم ترك السائق مسافة التتابع الامن","محافظة العاصمة عمان","سيارة ركوب صغيرة","9/28/2019 3:46:00 PM","5","35","ذكر"
"2104373","صدم","9/28/2019 2:48:00 PM","30","0","0","0","0","اتجاهين غير مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","نهار","صافي","مستقيم مستوي","قيادة المركبة دون اخذ احتياطات السلامة المرورية اللازمة","محافظة العاصمة عمان","شحن","9/28/2019 2:48:00 PM","2","49","ذكر"
